Design,fitness_value,sorted_fitness
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 2, 5], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 5, 4]]",12.400000000000006,9.599999999999994
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 5, 3], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 3, 4], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 3, 4]]",12.200000000000003,9.599999999999994
"[[1, 1, 2, 2, 3, 4, 1], [2, 3, 4, 2, 1, 5, 2], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 3, 4]]",12.399999999999999,9.600000000000001
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 1, 3], [5, 2, 3, 2, 1, 4, 4], [6, 2, 4, 3, 1, 1, 5]]",9.200000000000003,9.600000000000001
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 2, 3], [4, 1, 4, 4, 4, 4, 3], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 4, 4]]",13.600000000000001,9.600000000000001
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 4, 1], [3, 1, 3, 5, 3, 3, 2], [4, 1, 4, 4, 4, 5, 2], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 1, 3]]",10.199999999999996,9.600000000000001
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 1, 4], [3, 1, 3, 5, 3, 5, 1], [4, 1, 4, 4, 4, 3, 4], [5, 2, 3, 2, 1, 5, 4], [6, 2, 4, 3, 1, 3, 2]]",13.0,9.600000000000001
"[[1, 1, 2, 2, 3, 4, 3], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 2, 2], [6, 2, 4, 3, 1, 2, 5]]",11.400000000000006,9.600000000000001
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 1, 1], [3, 1, 3, 5, 3, 4, 3], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 2, 3]]",8.399999999999999,9.600000000000001
"[[1, 1, 2, 2, 3, 4, 3], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 2, 5], [4, 1, 4, 4, 4, 1, 3], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 3, 1]]",11.200000000000003,9.799999999999997
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 4, 4], [3, 1, 3, 5, 3, 5, 1], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 1, 5]]",11.800000000000004,9.799999999999997
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 3, 4], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 5, 5]]",12.799999999999997,9.799999999999997
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 5, 1], [3, 1, 3, 5, 3, 2, 2], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 5, 4], [6, 2, 4, 3, 1, 3, 4]]",12.599999999999994,9.799999999999997
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 4, 3], [3, 1, 3, 5, 3, 4, 5], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 5, 4]]",14.0,9.800000000000004
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 1, 4], [4, 1, 4, 4, 4, 1, 1], [5, 2, 3, 2, 1, 4, 3], [6, 2, 4, 3, 1, 2, 4]]",11.399999999999999,9.800000000000004
"[[1, 1, 2, 2, 3, 2, 5], [2, 3, 4, 2, 1, 4, 2], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 1, 1], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 2, 5]]",12.600000000000001,9.800000000000004
"[[1, 1, 2, 2, 3, 4, 1], [2, 3, 4, 2, 1, 3, 4], [3, 1, 3, 5, 3, 5, 3], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 4, 3]]",12.0,10.0
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 5, 3], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 3, 3], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 1, 5]]",12.400000000000006,10.0
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 4, 2], [4, 1, 4, 4, 4, 2, 1], [5, 2, 3, 2, 1, 3, 1], [6, 2, 4, 3, 1, 4, 2]]",14.0,10.0
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 2, 5], [4, 1, 4, 4, 4, 3, 5], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 3, 4]]",12.399999999999999,10.0
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 4, 1], [3, 1, 3, 5, 3, 3, 5], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 5, 5]]",15.0,10.0
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 3, 5], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 5, 5]]",15.799999999999997,10.0
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 3, 4], [3, 1, 3, 5, 3, 3, 2], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 1, 2], [6, 2, 4, 3, 1, 2, 4]]",9.600000000000001,10.0
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 5, 5], [4, 1, 4, 4, 4, 5, 5], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 5, 4]]",15.600000000000001,10.0
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 2, 2], [3, 1, 3, 5, 3, 4, 5], [4, 1, 4, 4, 4, 2, 5], [5, 2, 3, 2, 1, 2, 5], [6, 2, 4, 3, 1, 5, 1]]",12.200000000000003,10.0
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 5, 5], [6, 2, 4, 3, 1, 4, 2]]",16.200000000000003,10.0
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 1, 1], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 4, 4]]",11.0,10.0
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 4, 2]]",11.600000000000001,10.0
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 2, 2], [3, 1, 3, 5, 3, 4, 3], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 5, 4]]",12.0,10.0
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 4, 2], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 4, 3], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 4, 2]]",14.400000000000006,10.0
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 4, 4], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 4, 2], [6, 2, 4, 3, 1, 5, 1]]",16.200000000000003,10.199999999999996
"[[1, 1, 2, 2, 3, 3, 3], [2, 3, 4, 2, 1, 1, 3], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 4, 3]]",9.400000000000006,10.199999999999996
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 2, 2], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 4, 3], [6, 2, 4, 3, 1, 3, 5]]",13.799999999999997,10.199999999999996
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 4, 3]]",10.0,10.200000000000003
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 2, 4], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 1, 5]]",9.200000000000003,10.200000000000003
"[[1, 1, 2, 2, 3, 5, 3], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 1, 5], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 2, 4]]",11.600000000000001,10.200000000000003
"[[1, 1, 2, 2, 3, 5, 3], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 5, 3], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 5, 2], [6, 2, 4, 3, 1, 4, 1]]",17.0,10.200000000000003
"[[1, 1, 2, 2, 3, 1, 5], [2, 3, 4, 2, 1, 1, 2], [3, 1, 3, 5, 3, 2, 5], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 3, 5], [6, 2, 4, 3, 1, 1, 1]]",10.200000000000003,10.200000000000003
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 2, 5], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 5, 4], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 2, 3]]",13.399999999999999,10.200000000000003
"[[1, 1, 2, 2, 3, 4, 3], [2, 3, 4, 2, 1, 2, 5], [3, 1, 3, 5, 3, 3, 4], [4, 1, 4, 4, 4, 1, 1], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 2, 4]]",11.600000000000001,10.200000000000003
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 3, 4], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 2, 3]]",13.200000000000003,10.200000000000003
"[[1, 1, 2, 2, 3, 4, 1], [2, 3, 4, 2, 1, 2, 3], [3, 1, 3, 5, 3, 4, 5], [4, 1, 4, 4, 4, 3, 5], [5, 2, 3, 2, 1, 4, 5], [6, 2, 4, 3, 1, 4, 3]]",16.400000000000006,10.200000000000003
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 1, 1], [3, 1, 3, 5, 3, 1, 4], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 1, 5], [6, 2, 4, 3, 1, 4, 5]]",8.800000000000004,10.200000000000003
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 5, 3], [3, 1, 3, 5, 3, 5, 1], [4, 1, 4, 4, 4, 5, 2], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 2, 3]]",15.399999999999999,10.200000000000003
"[[1, 1, 2, 2, 3, 2, 3], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 3, 2], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 3, 1], [6, 2, 4, 3, 1, 4, 5]]",10.399999999999999,10.200000000000003
"[[1, 1, 2, 2, 3, 4, 2], [2, 3, 4, 2, 1, 4, 3], [3, 1, 3, 5, 3, 3, 5], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 5, 5]]",15.800000000000004,10.200000000000003
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 5, 2], [3, 1, 3, 5, 3, 5, 5], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 3, 1]]",11.600000000000001,10.399999999999999
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 1, 4], [3, 1, 3, 5, 3, 1, 4], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 5, 1]]",10.600000000000001,10.399999999999999
"[[1, 1, 2, 2, 3, 4, 1], [2, 3, 4, 2, 1, 1, 2], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 1, 2], [6, 2, 4, 3, 1, 5, 3]]",12.800000000000004,10.399999999999999
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 4, 4], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 4, 2]]",13.599999999999994,10.399999999999999
"[[1, 1, 2, 2, 3, 5, 2], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 3, 2]]",9.0,10.399999999999999
"[[1, 1, 2, 2, 3, 1, 5], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 3, 3]]",12.0,10.399999999999999
"[[1, 1, 2, 2, 3, 5, 5], [2, 3, 4, 2, 1, 4, 4], [3, 1, 3, 5, 3, 5, 5], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 2, 5], [6, 2, 4, 3, 1, 4, 5]]",20.799999999999997,10.399999999999999
"[[1, 1, 2, 2, 3, 5, 5], [2, 3, 4, 2, 1, 5, 1], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 3, 4], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 5, 5]]",17.200000000000003,10.399999999999999
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 2, 4], [4, 1, 4, 4, 4, 3, 5], [5, 2, 3, 2, 1, 4, 2], [6, 2, 4, 3, 1, 5, 3]]",16.0,10.399999999999999
"[[1, 1, 2, 2, 3, 3, 4], [2, 3, 4, 2, 1, 2, 5], [3, 1, 3, 5, 3, 4, 3], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 3, 2]]",13.0,10.399999999999999
"[[1, 1, 2, 2, 3, 4, 3], [2, 3, 4, 2, 1, 1, 4], [3, 1, 3, 5, 3, 1, 2], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 5, 2]]",12.0,10.399999999999999
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 2, 2], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 2, 4]]",12.200000000000003,10.399999999999999
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 4, 3], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 1, 1]]",13.399999999999999,10.399999999999999
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 3, 3], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 1, 2]]",7.800000000000004,10.399999999999999
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 4, 2], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 4, 3], [6, 2, 4, 3, 1, 5, 3]]",12.200000000000003,10.399999999999999
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 2, 3], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 2, 5], [6, 2, 4, 3, 1, 1, 4]]",12.0,10.399999999999999
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 3, 4], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 1, 2], [6, 2, 4, 3, 1, 2, 2]]",11.200000000000003,10.400000000000006
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 2, 3], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 1, 1], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 5, 5]]",10.599999999999994,10.400000000000006
"[[1, 1, 2, 2, 3, 4, 3], [2, 3, 4, 2, 1, 4, 3], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 1, 1]]",11.0,10.400000000000006
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 5, 4], [6, 2, 4, 3, 1, 3, 2]]",15.599999999999994,10.400000000000006
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 4, 4], [6, 2, 4, 3, 1, 4, 1]]",13.0,10.400000000000006
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 1, 2], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 5, 4], [6, 2, 4, 3, 1, 5, 4]]",14.0,10.400000000000006
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 5, 4], [5, 2, 3, 2, 1, 5, 5], [6, 2, 4, 3, 1, 5, 1]]",19.200000000000003,10.599999999999994
"[[1, 1, 2, 2, 3, 3, 3], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 5, 5], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 5, 3]]",14.0,10.599999999999994
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 1, 4], [3, 1, 3, 5, 3, 5, 4], [4, 1, 4, 4, 4, 4, 4], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 2, 5]]",13.800000000000004,10.599999999999994
"[[1, 1, 2, 2, 3, 4, 3], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 2, 2], [4, 1, 4, 4, 4, 3, 5], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 2, 5]]",10.799999999999997,10.599999999999994
"[[1, 1, 2, 2, 3, 2, 4], [2, 3, 4, 2, 1, 5, 1], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 3, 4]]",10.200000000000003,10.599999999999994
"[[1, 1, 2, 2, 3, 1, 5], [2, 3, 4, 2, 1, 5, 2], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 2, 4], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 2, 3]]",10.600000000000001,10.599999999999994
"[[1, 1, 2, 2, 3, 5, 3], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 3, 1]]",15.799999999999997,10.599999999999994
"[[1, 1, 2, 2, 3, 5, 5], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 5, 4], [4, 1, 4, 4, 4, 2, 1], [5, 2, 3, 2, 1, 1, 2], [6, 2, 4, 3, 1, 2, 5]]",13.399999999999999,10.599999999999994
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 4, 2], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 4, 3], [6, 2, 4, 3, 1, 1, 4]]",11.399999999999999,10.599999999999994
"[[1, 1, 2, 2, 3, 2, 3], [2, 3, 4, 2, 1, 5, 2], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 1, 4]]",13.200000000000003,10.600000000000001
"[[1, 1, 2, 2, 3, 5, 3], [2, 3, 4, 2, 1, 1, 2], [3, 1, 3, 5, 3, 5, 3], [4, 1, 4, 4, 4, 3, 5], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 5, 3]]",16.200000000000003,10.600000000000001
"[[1, 1, 2, 2, 3, 5, 3], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 4, 5], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 4, 5], [6, 2, 4, 3, 1, 3, 1]]",16.0,10.600000000000001
"[[1, 1, 2, 2, 3, 4, 3], [2, 3, 4, 2, 1, 1, 4], [3, 1, 3, 5, 3, 5, 4], [4, 1, 4, 4, 4, 5, 4], [5, 2, 3, 2, 1, 4, 5], [6, 2, 4, 3, 1, 4, 2]]",17.599999999999994,10.600000000000001
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 5, 5], [6, 2, 4, 3, 1, 4, 1]]",13.799999999999997,10.600000000000001
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 5, 3], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 5, 2], [6, 2, 4, 3, 1, 4, 2]]",12.400000000000006,10.600000000000001
"[[1, 1, 2, 2, 3, 5, 3], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 3, 2]]",13.399999999999999,10.600000000000001
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 5, 5], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 2, 1]]",9.400000000000006,10.600000000000001
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 5, 3], [4, 1, 4, 4, 4, 4, 3], [5, 2, 3, 2, 1, 3, 1], [6, 2, 4, 3, 1, 4, 3]]",16.200000000000003,10.600000000000001
"[[1, 1, 2, 2, 3, 4, 2], [2, 3, 4, 2, 1, 5, 3], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 3, 3], [5, 2, 3, 2, 1, 5, 2], [6, 2, 4, 3, 1, 4, 1]]",15.0,10.600000000000001
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 4, 5], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 2, 2]]",12.800000000000004,10.600000000000001
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 2, 3], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 4, 4], [6, 2, 4, 3, 1, 2, 4]]",11.400000000000006,10.600000000000001
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 1, 4], [4, 1, 4, 4, 4, 5, 5], [5, 2, 3, 2, 1, 1, 5], [6, 2, 4, 3, 1, 4, 5]]",16.0,10.600000000000001
"[[1, 1, 2, 2, 3, 4, 1], [2, 3, 4, 2, 1, 3, 4], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 4, 5], [6, 2, 4, 3, 1, 2, 2]]",13.399999999999999,10.600000000000001
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 1, 2], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 2, 5], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 4, 4]]",10.399999999999999,10.600000000000001
"[[1, 1, 2, 2, 3, 1, 5], [2, 3, 4, 2, 1, 1, 4], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 3, 4], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 2, 3]]",12.399999999999999,10.600000000000001
"[[1, 1, 2, 2, 3, 2, 4], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 4, 5], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 4, 4]]",12.800000000000004,10.600000000000001
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 5, 2], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 4, 5], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 2, 2]]",13.200000000000003,10.600000000000001
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 1, 2], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 3, 3], [5, 2, 3, 2, 1, 1, 2], [6, 2, 4, 3, 1, 2, 2]]",7.799999999999997,10.799999999999997
